date_et,computed_at,underlying,exp_window,level_type,level_price,session_high,session_low,session_close,tested,outcome,distance_pct,scored_at
2026-07-24,2026-07-24T09:00:01-04:00,SPX,le45dte,gamma_flip,7448.24859903509,7460.98,7396.53,7412.88,true,held,-0.004748579288783611,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPX,le45dte,key_gamma,7500,7460.98,7396.53,7412.88,false,not_tested,-0.005202666666666725,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPX,le45dte,put_wall,7400,7460.98,7396.53,7412.88,true,held,0.0017405405405405553,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPY,0dte,call_wall,748.2283384852125,743.72,737.29,738.87,false,not_tested,-0.006025351157294543,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPY,0dte,expected_range,,743.72,737.29,738.87,true,held,,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPY,0dte,key_gamma,738.2519606387431,743.72,737.29,738.87,true,held,0.0008371658921463607,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPY,0dte,put_wall,738.2519606387431,743.72,737.29,738.87,true,held,0.0008371658921463607,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T15:55:01-04:00,SPY,intraday,pdh,742.56,743.72,737.29,738.87,true,held,-0.004969295410471802,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T15:55:01-04:00,SPY,intraday,pdl,735.21,743.72,737.29,738.87,false,not_tested,0.0028291236517456607,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T15:55:01-04:00,SPY,intraday,vah,739.75,743.72,737.29,738.87,true,held,-0.0011895910780669084,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T15:55:01-04:00,SPY,intraday,val,736.75,743.72,737.29,738.87,true,held,0.0028775025449609836,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T15:55:01-04:00,SPY,intraday,vpoc,736.75,743.72,737.29,738.87,true,held,0.0028775025449609836,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPY,le45dte,call_wall,748.2283384852125,743.72,737.29,738.87,false,not_tested,-0.006025351157294543,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPY,le45dte,expected_range,,743.72,737.29,738.87,true,held,,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPY,le45dte,gamma_flip,743.0654231841116,743.72,737.29,738.87,true,held,-0.005646102016339037,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPY,le45dte,key_gamma,748.2283384852125,743.72,737.29,738.87,false,not_tested,-0.006025351157294543,2026-07-24T17:45:01-04:00
2026-07-24,2026-07-24T09:00:01-04:00,SPY,le45dte,put_wall,738.2519606387431,743.72,737.29,738.87,true,held,0.0008371658921463607,2026-07-24T17:45:01-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,0dte,call_wall,7570.27,7514,7416.25,7449.25,false,not_tested,-0.007433024185398993,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,0dte,expected_range,,7514,7416.25,7449.25,true,broke,,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,0dte,gamma_flip,7521.931864403821,7514,7416.25,7449.25,true,held,-0.009662659236222943,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,0dte,key_gamma,7550.27,7514,7416.25,7449.25,false,not_tested,-0.004803801718349203,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,0dte,put_wall,7500.27,7514,7416.25,7449.25,true,broke,-0.006802421779482663,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,ES,intraday,onh,7524.75,7514,7416.25,7449.25,true,held,-0.010033555932090767,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,ES,intraday,onl,7486,7514,7416.25,7449.25,true,broke,-0.0049091637723751,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,ES,intraday,pdh,7496.5,7514,7416.25,7449.25,true,broke,-0.006302941372640565,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,ES,intraday,pdl,7431.5,7514,7416.25,7449.25,true,held,0.002388481464038216,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,ES,intraday,vah,7471.5,7514,7416.25,7449.25,true,broke,-0.0029779830020745498,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,ES,intraday,val,7433.5,7514,7416.25,7449.25,true,held,0.0021187865742920563,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,ES,intraday,vpoc,7439.5,7514,7416.25,7449.25,true,held,0.0013105719470394516,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,le45dte,call_wall,7650.27,7514,7416.25,7449.25,false,not_tested,-0.01781244322095827,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,le45dte,expected_range,,7514,7416.25,7449.25,true,broke,,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,le45dte,gamma_flip,7550.548798341337,7514,7416.25,7449.25,true,held,-0.01341608418762747,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,le45dte,key_gamma,7600.27,7514,7416.25,7449.25,false,not_tested,-0.011350912533370582,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,ES,le45dte,put_wall,7500.27,7514,7416.25,7449.25,true,broke,-0.006802421779482663,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,0dte,call_wall,7470,7480.57,7382.74,7413.43,true,held,-0.007572958500669305,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,0dte,expected_range,,7480.57,7382.74,7413.43,true,held,,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,0dte,gamma_flip,7421.661864403821,7480.57,7382.74,7413.43,true,broke,-0.0011091672666067726,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,0dte,key_gamma,7450,7480.57,7382.74,7413.43,true,broke,-0.004908724832214726,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,0dte,put_wall,7400,7480.57,7382.74,7413.43,true,held,0.001814864864864904,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPX,intraday,pdh,7460.98,7480.57,7382.74,7413.43,true,broke,-0.006373157413637254,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPX,intraday,pdl,7396.53,7480.57,7382.74,7413.43,true,held,0.00228485519561207,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPX,intraday,vah,7437.5,7480.57,7382.74,7413.43,true,broke,-0.0032363025210083644,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPX,intraday,val,7397.5,7480.57,7382.74,7413.43,true,held,0.002153430212909806,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPX,intraday,vpoc,7407.5,7480.57,7382.74,7413.43,true,held,0.0008005399932501237,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,le45dte,call_wall,7550,7480.57,7382.74,7413.43,false,not_tested,-0.009196026490066263,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,le45dte,expected_range,,7480.57,7382.74,7413.43,true,held,,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,le45dte,gamma_flip,7450.278798341336,7480.57,7382.74,7413.43,true,broke,-0.004945962337616113,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,le45dte,key_gamma,7500,7480.57,7382.74,7413.43,false,not_tested,-0.0025906666666667055,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPX,le45dte,put_wall,7400,7480.57,7382.74,7413.43,true,held,0.001814864864864904,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,0dte,call_wall,751.174624594238,745.53,735.87,739.03,false,not_tested,-0.007514397331096094,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,0dte,expected_range,,745.53,735.87,739.03,true,broke,,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,0dte,gamma_flip,746.3137971698678,745.53,735.87,739.03,true,held,-0.00975969786099237,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,0dte,key_gamma,749.163447553825,745.53,735.87,739.03,false,not_tested,-0.004850006451447926,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,0dte,put_wall,744.1355049527926,745.53,735.87,739.03,true,broke,-0.0068609882458391235,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPY,intraday,pdh,743.72,745.53,735.87,739.03,true,broke,-0.006306136718119796,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPY,intraday,pdl,737.29,745.53,735.87,739.03,true,held,0.0023599940321990115,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPY,intraday,vah,741.25,745.53,735.87,739.03,true,broke,-0.0029949409780776087,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPY,intraday,val,737.25,745.53,735.87,739.03,true,held,0.0024143777551712074,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T15:55:00-04:00,SPY,intraday,vpoc,738.25,745.53,735.87,739.03,true,held,0.0010565526583135424,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,le45dte,call_wall,759.2193327558898,745.53,735.87,739.03,false,not_tested,-0.018030801067985103,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,le45dte,expected_range,,745.53,735.87,739.03,true,broke,,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,le45dte,gamma_flip,749.191483194975,745.53,735.87,739.03,true,held,-0.013563265764368766,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,le45dte,key_gamma,754.1913901548575,745.53,735.87,739.03,false,not_tested,-0.011484339741771715,2026-07-27T17:45:00-04:00
2026-07-27,2026-07-27T09:00:01-04:00,SPY,le45dte,put_wall,744.1355049527926,745.53,735.87,739.03,true,broke,-0.0068609882458391235,2026-07-27T17:45:00-04:00
2026-07-28,2026-07-28T09:00:03-04:00,ES,0dte,call_wall,7501.32,7485.75,7417,7463.25,true,held,-0.005075106781206469,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,ES,0dte,expected_range,,7485.75,7417,7463.25,true,held,,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,ES,0dte,key_gamma,7441.32,7485.75,7417,7463.25,true,held,0.002947057780071317,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,ES,0dte,put_wall,7441.32,7485.75,7417,7463.25,true,held,0.002947057780071317,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,ES,intraday,onh,7467,7485.75,7417,7463.25,true,held,-0.000502209722780233,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,ES,intraday,onl,7419,7485.75,7417,7463.25,true,held,0.005964415689446017,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,ES,intraday,pdh,7514,7485.75,7417,7463.25,false,not_tested,-0.0037596486558424277,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,ES,intraday,pdl,7416.25,7485.75,7417,7463.25,true,held,0.006337434687341986,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,ES,intraday,vah,7455.5,7485.75,7417,7463.25,true,broke,0.0010395010395010396,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,ES,intraday,val,7421.5,7485.75,7417,7463.25,true,held,0.005625547396078959,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,ES,intraday,vpoc,7433.5,7485.75,7417,7463.25,true,held,0.004002152418107217,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,ES,le45dte,call_wall,7541.32,7485.75,7417,7463.25,false,not_tested,-0.007368736507667054,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,ES,le45dte,expected_range,,7485.75,7417,7463.25,true,held,,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,ES,le45dte,gamma_flip,7485.2139536622535,7485.75,7417,7463.25,true,held,-0.002934312071535019,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,ES,le45dte,key_gamma,7541.32,7485.75,7417,7463.25,false,not_tested,-0.007368736507667054,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,ES,le45dte,put_wall,7441.32,7485.75,7417,7463.25,true,held,0.002947057780071317,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPX,0dte,call_wall,7460,7452.09,7382.95,7427.26,true,held,-0.004388739946380667,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPX,0dte,expected_range,,7452.09,7382.95,7427.26,true,held,,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPX,0dte,key_gamma,7400,7452.09,7382.95,7427.26,true,broke,0.0036837837837838134,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPX,0dte,put_wall,7400,7452.09,7382.95,7427.26,true,held,0.0036837837837838134,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPX,intraday,pdh,7480.57,7452.09,7382.95,7427.26,false,not_tested,-0.0038071965104262864,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPX,intraday,pdl,7382.74,7452.09,7382.95,7427.26,true,held,0.00603028144022415,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPX,intraday,vah,7427.5,7452.09,7382.95,7427.26,true,held,-0.000032312352743154725,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPX,intraday,val,7387.5,7452.09,7382.95,7427.26,true,held,0.005382064297800368,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPX,intraday,vpoc,7407.5,7452.09,7382.95,7427.26,true,broke,0.002667566655416837,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPX,le45dte,call_wall,7500,7452.09,7382.95,7427.26,false,not_tested,-0.0063879999999999805,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPX,le45dte,expected_range,,7452.09,7382.95,7427.26,true,held,,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPX,le45dte,gamma_flip,7443.893953662254,7452.09,7382.95,7427.26,true,held,-0.002234576925168312,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPX,le45dte,key_gamma,7500,7452.09,7382.95,7427.26,false,not_tested,-0.0063879999999999805,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPX,le45dte,put_wall,7400,7452.09,7382.95,7427.26,true,held,0.0036837837837838134,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPY,0dte,call_wall,744.3717810710114,742.79,735.98,740.76,true,held,-0.004852119818156848,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPY,0dte,expected_range,,742.79,735.98,740.76,true,held,,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPY,0dte,key_gamma,738.3848766656145,742.79,735.98,740.76,true,held,0.003216646777912185,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPY,0dte,put_wall,738.3848766656145,742.79,735.98,740.76,true,held,0.003216646777912185,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPY,intraday,pdh,745.53,742.79,735.98,740.76,false,not_tested,-0.003675237750325284,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPY,intraday,pdl,735.87,742.79,735.98,740.76,true,held,0.006645195482897776,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPY,intraday,vah,739.75,742.79,735.98,740.76,true,broke,0.0013653261236904236,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPY,intraday,val,736.75,742.79,735.98,740.76,true,held,0.0054428232100441004,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T15:55:01-04:00,SPY,intraday,vpoc,738.75,742.79,735.98,740.76,true,held,0.0027208121827411043,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPY,le45dte,call_wall,748.3630506746093,742.79,735.98,740.76,false,not_tested,-0.007446988022171264,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPY,le45dte,expected_range,,742.79,735.98,740.76,true,held,,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPY,le45dte,gamma_flip,742.7646917414617,742.79,735.98,740.76,true,held,-0.002698959392861736,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPY,le45dte,key_gamma,748.3630506746093,742.79,735.98,740.76,false,not_tested,-0.007446988022171264,2026-07-28T17:45:01-04:00
2026-07-28,2026-07-28T09:00:03-04:00,SPY,le45dte,put_wall,738.3848766656145,742.79,735.98,740.76,true,held,0.003216646777912185,2026-07-28T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,ES,0dte,call_wall,7533.72,7482.75,7329.25,7330.5,false,not_tested,-0.006765581943581691,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,ES,0dte,expected_range,,7482.75,7329.25,7330.5,true,broke,,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,ES,0dte,key_gamma,7483.72,7482.75,7329.25,7330.5,true,held,-0.02047377507442826,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,ES,0dte,put_wall,7433.72,7482.75,7329.25,7330.5,true,broke,-0.01388537636607247,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,ES,intraday,onh,7501,7482.75,7329.25,7330.5,true,held,-0.022730302626316493,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,ES,intraday,onl,7438.5,7482.75,7329.25,7330.5,true,broke,-0.014519056261343012,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,ES,intraday,pdh,7485.75,7482.75,7329.25,7330.5,true,held,-0.020739404869251576,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,ES,intraday,pdl,7417,7482.75,7329.25,7330.5,true,broke,-0.011662397195631656,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,ES,intraday,vah,7485.5,7482.75,7329.25,7330.5,true,held,-0.02070669961926391,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,ES,intraday,val,7443.5,7482.75,7329.25,7330.5,true,broke,-0.01518103042923356,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,ES,intraday,vpoc,7471.5,7482.75,7329.25,7330.5,true,held,-0.018871712507528608,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,ES,le45dte,call_wall,7533.72,7482.75,7329.25,7330.5,false,not_tested,-0.006765581943581691,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,ES,le45dte,expected_range,,7482.75,7329.25,7330.5,true,broke,,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,ES,le45dte,gamma_flip,7485.3758801750755,7482.75,7329.25,7330.5,true,held,-0.020690461328102754,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,ES,le45dte,key_gamma,7533.72,7482.75,7329.25,7330.5,false,not_tested,-0.006765581943581691,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,ES,le45dte,put_wall,7433.72,7482.75,7329.25,7330.5,true,broke,-0.01388537636607247,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPX,0dte,call_wall,7500,7450.84,7313.92,7320.23,false,not_tested,-0.006554666666666647,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPX,0dte,expected_range,,7450.84,7313.92,7320.23,true,broke,,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPX,0dte,key_gamma,7450,7450.84,7313.92,7320.23,true,held,-0.017418791946308784,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPX,0dte,put_wall,7400,7450.84,7313.92,7320.23,true,broke,-0.010779729729729789,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPX,intraday,pdh,7452.09,7450.84,7313.92,7320.23,true,held,-0.01769436493654808,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPX,intraday,pdl,7382.95,7450.84,7313.92,7320.23,true,broke,-0.008495249189009848,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPX,intraday,vah,7447.5,7450.84,7313.92,7320.23,true,held,-0.017088956025511977,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPX,intraday,val,7407.5,7450.84,7313.92,7320.23,true,broke,-0.011781302733715887,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPX,intraday,vpoc,7437.5,7450.84,7313.92,7320.23,true,held,-0.015767394957983252,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPX,le45dte,call_wall,7500,7450.84,7313.92,7320.23,false,not_tested,-0.006554666666666647,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPX,le45dte,expected_range,,7450.84,7313.92,7320.23,true,broke,,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPX,le45dte,gamma_flip,7451.655880175075,7450.84,7313.92,7320.23,true,held,-0.01763713760920316,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPX,le45dte,key_gamma,7500,7450.84,7313.92,7320.23,false,not_tested,-0.006554666666666647,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPX,le45dte,put_wall,7400,7450.84,7313.92,7320.23,true,broke,-0.010779729729729789,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPY,0dte,call_wall,747.669873115101,742.68,729.1,729.54,false,not_tested,-0.006673898861687741,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPY,0dte,expected_range,,742.68,729.1,729.54,true,broke,,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPY,0dte,key_gamma,742.6854072943338,742.68,729.1,729.54,true,held,-0.017699832479843216,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPY,0dte,put_wall,737.7009414735664,742.68,729.1,729.54,true,broke,-0.011062669185788084,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPY,intraday,pdh,742.79,742.68,729.1,729.54,true,held,-0.017838150755933712,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPY,intraday,pdl,735.98,742.68,729.1,729.54,true,broke,-0.00875023777820057,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPY,intraday,vah,742.25,742.68,729.1,729.54,true,held,-0.017123610643314295,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPY,intraday,val,738.25,742.68,729.1,729.54,true,broke,-0.011798171351168353,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T15:55:01-04:00,SPY,intraday,vpoc,741.25,742.68,729.1,729.54,true,held,-0.015797639123102915,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPY,le45dte,call_wall,747.669873115101,742.68,729.1,729.54,false,not_tested,-0.006673898861687741,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPY,le45dte,expected_range,,742.68,729.1,729.54,true,broke,,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPY,le45dte,gamma_flip,742.8504808570527,742.68,729.1,729.54,true,held,-0.017918115690920732,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPY,le45dte,key_gamma,747.669873115101,742.68,729.1,729.54,false,not_tested,-0.006673898861687741,2026-07-29T17:45:01-04:00
2026-07-29,2026-07-29T09:00:01-04:00,SPY,le45dte,put_wall,737.7009414735664,742.68,729.1,729.54,true,broke,-0.011062669185788084,2026-07-29T17:45:01-04:00
2026-07-30,2026-07-30T09:00:01-04:00,ES,0dte,call_wall,7486.35,7492,7399,7483.5,true,held,-0.00038069286100708135,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T09:00:01-04:00,ES,0dte,expected_range,,7492,7399,7483.5,true,held,,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T09:00:01-04:00,ES,0dte,gamma_flip,7460.422426441055,7492,7399,7483.5,true,broke,0.003093333358330221,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T09:00:01-04:00,ES,0dte,key_gamma,7386.35,7492,7399,7483.5,true,held,0.013152639666411642,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T09:00:01-04:00,ES,0dte,put_wall,7386.35,7492,7399,7483.5,true,held,0.013152639666411642,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T15:55:01-04:00,ES,intraday,onh,7414.75,7492,7399,7483.5,true,broke,0.00927205907144543,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T15:55:01-04:00,ES,intraday,onl,7331,7492,7399,7483.5,false,not_tested,0.009275678625017051,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T15:55:01-04:00,ES,intraday,pdh,7482.75,7492,7399,7483.5,true,held,0.00010023053021950487,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T15:55:01-04:00,ES,intraday,pdl,7345.75,7492,7399,7483.5,false,not_tested,0.007249089609638226,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T15:55:01-04:00,ES,intraday,vah,7453.5,7492,7399,7483.5,true,broke,0.004024954719259408,2026-07-30T17:45:01-04:00
2026-07-30,2026-07-30T15:55:01-04:00,ES,intraday,val,7385.5,7492,7399,7483.5,true,held,0.013269243788504501,2026-07-30T17:45:01-04:00
